Unnamed: 0,id_x,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,id_y,Emotion_Category
27606,3536,Women,Apparel,Topwear,Tshirts,Black,Sunny,2011.0,Casual,Myntra Women's Saadhu Starter Kit Black T-shirt,20.0,Anger
27607,12161,Women,Apparel,Bottomwear,Leggings,Green,Rainy,2011.0,Ethnic,Aurelia Women Solid Green Leggings,12.0,Contentment
27608,19589,Women,Apparel,Topwear,Tops,Pink,Sunny,2011.0,Casual,United Colors Of Benetton Women Pink Printed Top,2.0,Joy
27609,6878,Women,Apparel,Topwear,Jackets,Blue,Sunny,2011.0,Casual,Forever New Women Long Blue Jacket,13.0,Contentment
27612,7196,Women,Apparel,Topwear,Tshirts,White,Rainy,2011.0,Casual,Jealous 21 Women White Girl With Fan T-shirt,4.0,Joy
27613,6044,Men,Apparel,Topwear,Shirts,Navy Blue,Sunny,2011.0,Casual,UCB Men Logo Navy Shirt,37.0,Neutral
27615,17413,Men,Footwear,Shoes,Sports Shoes,Black,Rainy,2011.0,Sports,Lotto Men Millennia Black Sports Shoe,20.0,Anger
27616,9830,Women,Apparel,Topwear,Tshirts,Navy Blue,Rainy,2011.0,Casual,Little Miss Women Printed Navy Blue T-shirt,37.0,Neutral
27617,4377,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2011.0,Casual,Mickey Men's Micky Wall Graphitti Playful Grey Violet T-shirt,28.0,Sadness
27618,15720,Men,Footwear,Shoes,Sports Shoes,Black,Rainy,2011.0,Sports,Nike Men The Overplay VI Black Sports Shoes,20.0,Anger
27619,53135,Women,Footwear,Shoes,Heels,Silver,Rainy,2015.0,Casual,Catwalk Women Silver Toned Flats,39.0,Neutral
27622,11380,Women,Apparel,Topwear,Tops,Black,Rainy,2011.0,Casual,United Colors Of Benetton Women Light Winter Black Tops,20.0,Anger
27626,1605,Women,Apparel,Bottomwear,Track Pants,Black,Rainy,2010.0,Sports,Reebok Black Track Pant,20.0,Anger
27627,24067,Men,Apparel,Topwear,Shirts,Red,Rainy,2011.0,Casual,Locomotive Men Check Red Shirt,0.0,Joy
27630,42275,Men,Footwear,Shoes,Casual Shoes,Brown,Sunny,2012.0,Casual,Vans Men Brown Michoacan Shoes,27.0,Sadness
27631,16999,Women,Footwear,Shoes,Flats,Blue,Rainy,2012.0,Casual,Rocia Women Blue Flats,13.0,Contentment
27632,31787,Women,Apparel,Topwear,Tops,Green,Sunny,2012.0,Casual,Lee Women Hanna Evergreen Green Top,12.0,Contentment
27633,3152,Men,Footwear,Shoes,Sports Shoes,Grey,Rainy,2010.0,Sports,Nike Men's Air Alvord Grey Shoe,28.0,Sadness
27634,26730,Men,Apparel,Topwear,Tshirts,White,Sunny,2012.0,Casual,Puma Men Sunbleach White T-shirt,4.0,Joy
27635,12505,Women,Apparel,Topwear,Tops,Black,Rainy,2011.0,Casual,United Colors of Benetton Women Short Black Tops,20.0,Anger
27639,23242,Men,Footwear,Shoes,Formal Shoes,Black,Rainy,2011.0,Formal,Arrow Men Formal Black Shoes,20.0,Anger
27640,22390,Men,Apparel,Topwear,Shirts,Purple,Rainy,2011.0,Casual,Mark Taylor Men Purple & White Striped Shirt,26.0,Sadness
27641,29778,Men,Apparel,Bottomwear,Trousers,Brown,Sunny,2013.0,Casual,Basics Men Brown Trousers,27.0,Sadness
27646,54122,Women,Footwear,Shoes,Heels,Brown,Rainy,2012.0,Casual,Rocia Women Brown Flats,27.0,Sadness
27647,26502,Men,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2012.0,Casual,Arrow Sport Men Navy Blue Printed T-Shirt,37.0,Neutral
27649,8788,Men,Apparel,Topwear,Shirts,White,Rainy,2011.0,Formal,Indigo Nation Men Price catch Red White Shirts,4.0,Joy
27650,3360,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Casual,Myntra Men's I work for money Sky Blue T-shirt,13.0,Contentment
27651,17245,Men,Apparel,Topwear,Tshirts,Yellow,Rainy,2011.0,Casual,U.S. Polo Assn. Men Stripes Yellow Polo Tshirt,1.0,Joy
27652,28498,Men,Apparel,Bottomwear,Shorts,Black,Sunny,2012.0,Sports,Urban Yoga Men Black Shorts,20.0,Anger
27653,6612,Women,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2011.0,Casual,Spykar Women's Stripes Navy White T-shirt,37.0,Neutral
27654,47535,Women,Footwear,Shoes,Flats,Pink,Rainy,2012.0,Ethnic,Portia Women Pink Flats,2.0,Joy
27656,51450,Women,Apparel,Dress,Dresses,Brown,Sunny,2012.0,Casual,Tonga Women Brown Dress,27.0,Sadness
27657,16397,Men,Apparel,Topwear,Shirts,Navy Blue,Rainy,2011.0,Casual,Levis Men Check Navy Blue Shirts,37.0,Neutral
27658,15512,Men,Footwear,Shoes,Casual Shoes,Brown,Rainy,2011.0,Casual,Rockport Men Slatkin Brown Casual Shoes,27.0,Sadness
27659,21727,Women,Footwear,Shoes,Sports Shoes,White,Rainy,2011.0,Sports,Puma Women Speeder White Sports Shoes,4.0,Joy
27660,4145,Women,Footwear,Shoes,Sports Shoes,White,Sunny,2011.0,Sports,Nike Women Vomero-5 White Grey Blue Shoe,4.0,Joy
27663,5097,Men,Apparel,Topwear,Tshirts,White,Sunny,2011.0,Casual,Wrangler Men's Hand Of Quality White T-shirt,4.0,Joy
27664,53307,Men,Apparel,Topwear,Tshirts,White,Sunny,2012.0,Casual,Locomotive Men White T-shirt,4.0,Joy
27666,4979,Women,Apparel,Topwear,Tops,Pink,Sunny,2011.0,Casual,Palm Tree Girl's Betty Pink Kidswear,2.0,Joy
27668,24255,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2012.0,Casual,Numero Uno Men Black Casual Shoes,20.0,Anger
27669,10060,Men,Apparel,Topwear,Tshirts,White,Rainy,2011.0,Casual,Puma Men motor sport tee White Tshirts,4.0,Joy
27670,4383,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Casual,Batman Men's Comics Foil Dark Blue T-shirt,13.0,Contentment
27677,11374,Women,Apparel,Topwear,Tops,Red,Rainy,2011.0,Casual,United Colors Of Benetton Women Light Winter Red Tops,0.0,Joy
27680,41404,Women,Apparel,Topwear,Tops,Pink,Sunny,2012.0,Casual,Wrangler Women Stud Pink Top,2.0,Joy
27683,13423,Men,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2011.0,Casual,United Colors of Benetton Men Solid Navy Blue Polo T-shirts,37.0,Neutral
27684,43353,Men,Footwear,Shoes,Sports Shoes,Black,Sunny,2013.0,Sports,Reebok Men Black Fuel Extreme Sports Shoes,20.0,Anger
27688,34201,Men,Apparel,Bottomwear,Track Pants,Grey Melange,Sunny,2012.0,Sports,Proline Men Grey Melange Track Pants,46.0,Sadness
27689,2848,Men,Apparel,Topwear,Tshirts,Purple,Sunny,2011.0,Casual,Mr.Men Men's Mr.Messy Purple T-shirt,26.0,Sadness
27690,50744,Men,Footwear,Shoes,Formal Shoes,Black,Rainy,2018.0,Casual,Red Chief Men Black Formal Shoes,20.0,Anger
27692,22364,Men,Apparel,Topwear,Sweatshirts,Blue,Rainy,2011.0,Casual,ADIDAS Men Hooded  Blue SweatShirt,13.0,Contentment
27693,16151,Men,Footwear,Shoes,Formal Shoes,Brown,Rainy,2011.0,Formal,Enroute Men Leather Brown Formal Shoes,27.0,Sadness
27695,46621,Women,Footwear,Shoes,Heels,Brown,Sunny,2013.0,Casual,Catwalk Women Brown Wedges,27.0,Sadness
27697,7506,Men,Apparel,Topwear,Tshirts,Black,Sunny,2011.0,Sports,Nike Men's AsVapor ss black T-shirt,20.0,Anger
27705,31541,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2012.0,Casual,Classic Polo Men Striped Grey T-shirt,28.0,Sadness
27707,23084,Men,Apparel,Topwear,Shirts,Navy Blue,Rainy,2011.0,Casual,Arrow Sport Men Navy Blue Check Shirt,37.0,Neutral
27708,34033,Men,Apparel,Topwear,Shirts,Green,Sunny,2012.0,Casual,Palm Tree Boys Check Green Shirt,12.0,Contentment
27709,46413,Men,Apparel,Topwear,Tshirts,Purple,Sunny,2012.0,Casual,ADIDAS Men Graphic Purple T-shirt,26.0,Sadness
27712,22156,Men,Footwear,Shoes,Formal Shoes,Black,Rainy,2011.0,Formal,Lee Cooper Men Black Formal Shoes,20.0,Anger
27713,16363,Men,Apparel,Topwear,Shirts,Blue,Rainy,2011.0,Formal,Peter England Men Check Blue Shirt,13.0,Contentment
27718,41636,Men,Apparel,Topwear,Shirts,Burgundy,Sunny,2012.0,Formal,Mark Taylor Men Maroon Striped Shirt,32.0,Sadness
27720,11146,Men,Apparel,Topwear,Shirts,Purple,Rainy,2011.0,Casual,Indigo Nation Men Bling Purple Shirts,26.0,Sadness
27724,8318,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2013.0,Casual,Wildcraft Men Grey T-shirt,28.0,Sadness
27725,31125,Women,Apparel,Topwear,Tops,Peach,Sunny,2012.0,Casual,Palm Tree Girls Printed Peach Top,6.0,Joy
27726,2622,Men,Apparel,Topwear,Tshirts,Blue,Rainy,2010.0,Sports,Nike Mens Bleed Blue Team India T-shirt,13.0,Contentment
27727,43505,Men,Apparel,Topwear,Tshirts,Black,Sunny,2012.0,Casual,French Connection Men Black T-shirt,20.0,Anger
27729,13275,Women,Footwear,Shoes,Heels,Gold,Rainy,2012.0,Casual,Inc 5 Women Casual Gold Heels,34.0,Fear
27730,46077,Men,Footwear,Sandal,Sandals,Black,Sunny,2012.0,Casual,ADIDAS Men Black Purah Sandals,20.0,Anger
27731,7350,Men,Apparel,Topwear,Tshirts,Red,Rainy,2011.0,Casual,Tantra Men Red T-shirt,0.0,Joy
27735,34457,Women,Footwear,Shoes,Heels,Beige,Rainy,2012.0,Formal,Rocia Women Beige Wedges,14.0,Contentment
27736,6282,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2011.0,Casual,UCB Men's Punk Wreck Print Grey T-shirt,28.0,Sadness
27737,44720,Women,Footwear,Flip Flops,Flip Flops,Pink,Sunny,2012.0,Casual,Lotto Women Pink Disco Holic Flip Flops,2.0,Joy
27739,20265,Women,Footwear,Shoes,Heels,Brown,Rainy,2012.0,Casual,Catwalk Women Casual Brown Flats,27.0,Sadness
27740,53797,Men,Apparel,Topwear,Tshirts,Black,Sunny,2012.0,Casual,Puma Men Black T-shirt,20.0,Anger
27741,14050,Men,Apparel,Topwear,Shirts,Blue,Rainy,2011.0,Casual,Flying Machine Men Check Blue Shirts,13.0,Contentment
27742,15182,Men,Apparel,Topwear,Sweaters,Green,Rainy,2011.0,Casual,Arrow Sport Men Stripes Green Sweaters,12.0,Contentment
27744,11522,Men,Apparel,Topwear,Sweaters,Blue,Rainy,2011.0,Casual,United Colors of Benetton Men Blue Sweater,13.0,Contentment
27747,44512,Men,Footwear,Sandal,Sandals,Black,Sunny,2012.0,Casual,Coolers Men Black Sandals,20.0,Anger
27748,57939,Men,Footwear,Shoes,Casual Shoes,Brown,Sunny,2012.0,Casual,Clarks Men Brown Casual Shoes,27.0,Sadness
27749,5635,Men,Footwear,Flip Flops,Flip Flops,Black,Sunny,2011.0,Casual,ADIDAS Men's Adi Liner Black Blue Flip Flop,20.0,Anger
27750,36132,Men,Footwear,Shoes,Sports Shoes,Grey,Sunny,2012.0,Sports,Nike Men Dual Fusion Grey Sports Shoes,28.0,Sadness
27752,39946,Men,Footwear,Shoes,Casual Shoes,Beige,Sunny,2013.0,Casual,Gas Men Sahar Beige Shoes,14.0,Contentment
27753,21185,Men,Footwear,Flip Flops,Flip Flops,White,Sunny,2011.0,Casual,ADIDAS Men Classroom White Flip Flops,4.0,Joy
27756,57105,Women,Apparel,Topwear,Tops,Pink,Sunny,2012.0,Casual,Elle Pink Essentials Top,2.0,Joy
27757,11710,Men,Apparel,Topwear,Shirts,White,Rainy,2011.0,Casual,Lee Men Solid White Shirts,4.0,Joy
27758,25525,Women,Apparel,Topwear,Tops,Blue,Sunny,2012.0,Casual,Wrangler Women Poppins Blue Top,13.0,Contentment
27759,32592,Women,Apparel,Topwear,Tops,Pink,Sunny,2012.0,Casual,ONLY Women Pink Top,2.0,Joy
27760,31317,Women,Apparel,Topwear,Jackets,Teal,Sunny,2012.0,Casual,W Women Teal Jacket,43.0,Contentment
27761,55652,Women,Footwear,Shoes,Heels,Orange,Rainy,2015.0,Casual,Catwalk Women Orange Flats,3.0,Joy
27762,12195,Men,Apparel,Topwear,Tshirts,Orange,Rainy,2011.0,Casual,Basics Men Orange Striped T-shirt,3.0,Joy
27763,13047,Women,Footwear,Shoes,Heels,White,Rainy,2012.0,Casual,Inc 5 Women Casual White Wedges,4.0,Joy
27766,22700,Men,Footwear,Sandal,Sandals,Grey,Rainy,2011.0,Casual,Nike Men Grey Quest Sandal,28.0,Sadness
27767,8916,Men,Apparel,Topwear,Tshirts,Blue,Rainy,2011.0,Sports,ADIDAS Men Argentina AFA H REP Blue Jersey,13.0,Contentment
27769,46245,Women,Apparel,Topwear,Tunics,Beige,Sunny,2012.0,Ethnic,Fusion Beats Women Beige & Orange Tunic,14.0,Contentment
27770,7162,Men,Apparel,Topwear,Tshirts,Purple,Rainy,2011.0,Casual,Scullers Men's Scul Purple T-shirt,26.0,Sadness
27773,46105,Men,Footwear,Flip Flops,Flip Flops,Black,Sunny,2012.0,Casual,ADIDAS Men Black Street Rules Flip Flops,20.0,Anger
27774,7222,Men,Footwear,Shoes,Sports Shoes,Black,Rainy,2011.0,Sports,Rockport Men's Hydro Sail Black Silver Red Shoe,20.0,Anger
27775,34525,Men,Footwear,Sandal,Sandals,Black,Sunny,2012.0,Casual,Red Tape Men Black Sandals,20.0,Anger
27778,31057,Men,Apparel,Bottomwear,Shorts,Blue,Sunny,2012.0,Casual,Arrow Sport Men Check Blue Shorts,13.0,Contentment
27779,3682,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Casual,Inkfruit Men's Bring Back 80''S Blue T-shirt,13.0,Contentment
27782,13307,Men,Apparel,Bottomwear,Trousers,Black,Rainy,2011.0,Casual,Gini and Jony Kids Solid Black Trousers,20.0,Anger
27784,2750,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Casual,Classic Polo Men's Blue Stripe T-shirt,13.0,Contentment
27785,43477,Men,Footwear,Shoes,Casual Shoes,Khaki,Sunny,2016.0,Casual,Woodland Men Khaki Shoes,22.0,Anger
27786,28946,Women,Apparel,Topwear,Tunics,White,Sunny,2012.0,Ethnic,BIBA OUTLET Women White Tunic,4.0,Joy
27787,33700,Men,Footwear,Shoes,Formal Shoes,Black,Rainy,2012.0,Formal,Cobblerz Men Black Formal Shoes,20.0,Anger
27789,11450,Men,Apparel,Topwear,Tshirts,Green,Rainy,2011.0,Casual,United Colors of Benetton Men Light Green Tshirts,12.0,Contentment
27791,41320,Women,Apparel,Bottomwear,Leggings,Rust,Sunny,2012.0,Casual,Aurelia Women Rust Leggings,30.0,Sadness
27792,20317,Men,Apparel,Topwear,Tshirts,Purple,Rainy,2011.0,Casual,Locomotive Men Printed Purple Tshirt,26.0,Sadness
27793,14122,Women,Apparel,Bottomwear,Jeans,Blue,Rainy,2011.0,Casual,Flying Machine Women Washed Blue Jeans,13.0,Contentment
27794,5575,Women,Apparel,Bottomwear,Skirts,Green,Sunny,2011.0,Casual,Ant Kids Girl's Green Kidswear,12.0,Contentment
27796,45780,Women,Apparel,Topwear,Tunics,Black,Sunny,2012.0,Casual,Remanika Women Black Tunic,20.0,Anger
27797,57077,Women,Apparel,Bottomwear,Jeans,Blue,Sunny,2012.0,Casual,Elle Women Light Blue Jeans,13.0,Contentment
27798,20919,Men,Apparel,Bottomwear,Shorts,Blue,Rainy,2011.0,Casual,Deni Yo Men Check Blue Short,13.0,Contentment
27799,33532,Women,Footwear,Shoes,Casual Shoes,Grey,Sunny,2016.0,Casual,Cobblerz Women Grey Loafers,28.0,Sadness
27800,11662,Women,Apparel,Topwear,Tshirts,Grey,Rainy,2011.0,Casual,Lee Women Grey Printed T-shirt,28.0,Sadness
27801,25457,Men,Footwear,Shoes,Sports Shoes,Black,Sunny,2012.0,Sports,Nike Men Zoom Vomero +6 Black Sports Shoes,20.0,Anger
27802,44460,Women,Footwear,Shoes,Casual Shoes,Black,Sunny,2012.0,Casual,Senorita Women Black Shoes,20.0,Anger
27803,5747,Men,Footwear,Shoes,Sports Shoes,White,Sunny,2011.0,Sports,Reebok Men's Innova Hertage White Shoe,4.0,Joy
27804,20125,Women,Apparel,Topwear,Shirts,Purple,Rainy,2011.0,Casual,Wrangler Women Flower Purple Shirt,26.0,Sadness
27805,14310,Men,Apparel,Topwear,Jackets,Grey,Rainy,2011.0,Casual,ADIDAS Men Solid Grey Jackets,28.0,Sadness
27807,39834,Men,Apparel,Topwear,Tshirts,Yellow,Sunny,2012.0,Casual,Gini and Jony Boys Striped Yellow T-Shirt,1.0,Joy
27809,56999,Women,Footwear,Shoes,Flats,Red,Rainy,2012.0,Casual,HM Women Red Sandals,0.0,Joy
27811,46337,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2012.0,Casual,Reebok Men Black Desire Shoes,20.0,Anger
27812,7010,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2011.0,Casual,s.Oliver Men's Surefunk Records Grey T-shirt,28.0,Sadness
27814,51380,Men,Apparel,Bottomwear,Shorts,Blue,Sunny,2012.0,Casual,Myntra Men Blue Shorts,13.0,Contentment
27815,16447,Men,Apparel,Topwear,Tshirts,Blue,Rainy,2011.0,Casual,Levi's Men Stripes Blue  Tshirts,13.0,Contentment
27816,8864,Men,Apparel,Topwear,Shirts,Brown,Rainy,2011.0,Casual,Mark Taylor Men Brown Striped Shirt,27.0,Sadness
27818,13909,Men,Footwear,Sandal,Sandals,Black,Rainy,2011.0,Casual,Nike Men Mikumi Black Sandals,20.0,Anger
27819,31265,Men,Apparel,Topwear,Tshirts,Green,Sunny,2012.0,Casual,Puma Men Green T-shirt,12.0,Contentment
27820,2562,Women,Apparel,Bottomwear,Swimwear,Black,Rainy,2012.0,Sports,Nabaiji Women Black Swimsuit,20.0,Anger
27821,43645,Women,Apparel,Dress,Dresses,Grey,Sunny,2012.0,Casual,Vero Moda Women Grey Dress,28.0,Sadness
27822,13135,Men,Footwear,Shoes,Casual Shoes,Blue,Rainy,2012.0,Casual,iD Men Blue Casual Shoes,13.0,Contentment
27824,25033,Men,Apparel,Bottomwear,Track Pants,Grey,Sunny,2011.0,Sports,Nike Men Grey Track Pant,28.0,Sadness
27825,44838,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2012.0,Casual,Puma Men Blue Heroes T-shirt,13.0,Contentment
27827,33156,Men,Apparel,Topwear,Tshirts,White,Sunny,2012.0,Casual,Classic Polo Men Printed White T-shirt,4.0,Joy
27828,1783,Men,Footwear,Sandal,Sandals,Grey,Sunny,2011.0,Sports,Quechua Men Grey Sandal,28.0,Sadness
27829,52161,Women,Apparel,Dress,Dresses,Black,Sunny,2012.0,Casual,Femella Women Black Pleated Dress,20.0,Anger
27832,36424,Men,Footwear,Shoes,Sports Shoes,White,Sunny,2012.0,Sports,Spinn Men Bostern Road White Sports Shoes,4.0,Joy
27834,14774,Men,Apparel,Topwear,Shirts,Grey,Rainy,2011.0,Formal,Arrow Men Stripes Grey Shirts,28.0,Sadness
27836,18985,Men,Apparel,Topwear,Jackets,White,Sunny,2011.0,Casual,ADIDAS Originals Men ST FB Track Top White Jacket,4.0,Joy
27837,34373,Men,Apparel,Topwear,Tshirts,Orange,Sunny,2012.0,Casual,Myntra Men Orange Banana T-shirt,3.0,Joy
27838,47681,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Sunny,2013.0,Casual,Carlton London Men Navy Blue Shoes,37.0,Neutral
27840,19857,Men,Apparel,Topwear,Jackets,Navy Blue,Rainy,2011.0,Casual,U.S. Polo Assn. Men Reversible Navy Blue Jacket,37.0,Neutral
27841,22216,Women,Apparel,Topwear,Tshirts,Maroon,Rainy,2011.0,Casual,Little Miss Women Funny Maroon T-shirt,44.0,Sadness
27842,16023,Men,Apparel,Topwear,Shirts,Grey,Rainy,2011.0,Casual,Highlander Men Stripes Grey Slim Fit Shirt,28.0,Sadness
27843,2106,Men,Apparel,Bottomwear,Shorts,Navy Blue,Rainy,2010.0,Sports,ADIDAS Men's Chelsea Striped Black Shorts,37.0,Neutral
27845,13551,Women,Footwear,Shoes,Heels,Gold,Rainy,2012.0,Casual,Carlton London Women Casual Gold Flats,34.0,Fear
27847,12483,Men,Footwear,Shoes,Formal Shoes,Brown,Rainy,2011.0,Formal,Clarks Men Leather Brown Formal Shoes,27.0,Sadness
27849,31601,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2012.0,Casual,Mark Taylor Men Printed Grey T-shirt,28.0,Sadness
27850,6794,Men,Apparel,Topwear,Tshirts,Pink,Sunny,2011.0,Casual,Timberland Men's Rugby Stripe Pique Polo Pink T-shirt,2.0,Joy
27853,16211,Men,Apparel,Topwear,Jackets,Black,Rainy,2011.0,Sports,Puma Men Track Black Jackets,20.0,Anger
27857,13763,Men,Apparel,Topwear,Shirts,White,Rainy,2011.0,Casual,Belmonte Men Check White Shirts,4.0,Joy
27858,2334,Men,Apparel,Topwear,Tshirts,Black,Rainy,2010.0,Sports,Reebok Men Shiamak Dance Black T-shirt,20.0,Anger
27861,22818,Men,Footwear,Shoes,Casual Shoes,Black,Rainy,2016.0,Casual,Woodland Men Black Casual Shoes,20.0,Anger
27862,26484,Men,Apparel,Topwear,Tshirts,White,Sunny,2012.0,Casual,Puma Men White T-shirt,4.0,Joy
27864,11034,Women,Apparel,Topwear,Tops,Red,Rainy,2011.0,Casual,Jealous 21 Women Check Red Tops,0.0,Joy
27866,41744,Women,Apparel,Topwear,Tops,White,Sunny,2012.0,Casual,Doodle Girls Printed White Top,4.0,Joy
27867,40696,Men,Footwear,Flip Flops,Flip Flops,Brown,Sunny,2012.0,Casual,Numero Uno Men Brown Flip Flop,27.0,Sadness
27871,36616,Women,Footwear,Shoes,Heels,Brown,Rainy,2015.0,Casual,Catwalk Women Brown Wedges,27.0,Sadness
27873,15494,Women,Footwear,Shoes,Casual Shoes,Maroon,Sunny,2013.0,Casual,Carlton London Women Casual Maroon Casual Shoes,44.0,Sadness
27874,20773,Women,Footwear,Shoes,Flats,Red,Sunny,2011.0,Casual,Carlton London Women Classy Red Sandals,0.0,Joy
27877,44236,Men,Footwear,Shoes,Sports Shoes,Black,Sunny,2012.0,Sports,Nike Men Black Sports Shoes,20.0,Anger
27878,5111,Women,Apparel,Topwear,Shirts,Blue,Sunny,2011.0,Casual,Wrangler Women Ditsy Polka Blue Grey Shirt,13.0,Contentment
27881,24115,Men,Footwear,Flip Flops,Flip Flops,Turquoise Blue,Rainy,2011.0,Casual,Playboy Men Turquoise Blue Casual Flip Flops,7.0,Joy
27883,40450,Men,Footwear,Shoes,Casual Shoes,Brown,Rainy,2018.0,Casual,Red Tape Men Brown Shoes,27.0,Sadness
27885,21467,Women,Footwear,Shoes,Casual Shoes,Brown,Rainy,2012.0,Casual,Roxy Women Sneaky Super High Brown Casual Shoes,27.0,Sadness
27886,4205,Men,Apparel,Topwear,Tshirts,Red,Sunny,2011.0,Casual,Disney Kids Boy's Red Mickey Since 1928 Tee Kidswear,0.0,Joy
27888,24929,Women,Apparel,Dress,Dresses,Navy Blue,Sunny,2012.0,Casual,United Colors of Benetton Kids Girls Navy Blue Dress,37.0,Neutral
27890,14780,Men,Apparel,Topwear,Shirts,Navy Blue,Rainy,2011.0,Formal,Arrow Men Solid Navy Blue Slim Fit Shirt,37.0,Neutral
27892,23330,Women,Apparel,Topwear,Tunics,Blue,Rainy,2011.0,Casual,W Women Blue Tunic,13.0,Contentment
27893,34387,Men,Apparel,Topwear,Tshirts,Red,Sunny,2012.0,Casual,Myntra Men Red Fuel Your Desire T-shirt,0.0,Joy
27894,18971,Women,Apparel,Topwear,Tops,Black,Sunny,2011.0,Casual,United Colors of Benetton Women Solid Black Top,20.0,Anger
27895,6552,Women,Apparel,Topwear,Tops,White,Sunny,2011.0,Sports,Nike Women Aero White Top,4.0,Joy
27896,47675,Women,Apparel,Dress,Dresses,Black,Sunny,2012.0,Casual,Femella Women Black Animal Printed Dress,20.0,Anger
27897,7480,Women,Apparel,Topwear,Tshirts,Purple,Sunny,2011.0,Sports,Nike Women's Class Purple T-shirt,26.0,Sadness
27899,17939,Men,Apparel,Bottomwear,Shorts,White,Rainy,2011.0,Sports,Puma Men Solid White  Logo 3/4 Pants,4.0,Joy
27901,26642,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2012.0,Casual,Puma Men Drift Cat 3 Black Casual Shoes,20.0,Anger
27902,12477,Men,Footwear,Shoes,Formal Shoes,Brown,Rainy,2012.0,Formal,Clarks Men Leather Brown Formal Shoes,27.0,Sadness
27903,3020,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Casual,Lee Men's Mayor Blue T-shirt,13.0,Contentment
27904,6760,Men,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2011.0,Casual,Timberland Men's Asortd Strp Pique Navy T-Shirt,37.0,Neutral
27905,47447,Women,Footwear,Shoes,Flats,Brown,Sunny,2012.0,Casual,Tiptopp Women Brown Sandals,27.0,Sadness
27909,46595,Women,Footwear,Shoes,Heels,Pink,Sunny,2013.0,Casual,Catwalk Women Pink Flats,2.0,Joy
27911,54050,Women,Apparel,Bottomwear,Jeggings,Black,Sunny,2012.0,Casual,Myntra Women Black Jeggings,20.0,Anger
27913,42135,Men,Footwear,Shoes,Sports Shoes,Grey,Sunny,2012.0,Sports,Nike Men Grey Lunarfly Sports Shoes,28.0,Sadness
27914,3212,Women,Footwear,Shoes,Sports Shoes,White,Sunny,2011.0,Sports,Nike Women Sweet Classic White Pink Shoe,4.0,Joy
27915,26470,Men,Apparel,Topwear,Tshirts,Black,Sunny,2012.0,Casual,Puma Men Heroes Black T-shirt,20.0,Anger
27916,12645,Men,Apparel,Topwear,Tshirts,Pink,Rainy,2011.0,Casual,Probase Men Stripes Pink Polo T-shirts,2.0,Joy
27919,1545,Men,Footwear,Shoes,Casual Shoes,White,Rainy,2010.0,Casual,Puma Men's Speed Cat Shoe,4.0,Joy
27922,10112,Women,Footwear,Shoes,Sports Shoes,White,Rainy,2011.0,Sports,Reebok Women Premier Zigfly White Sports Shoes,4.0,Joy
27923,4037,Men,Apparel,Topwear,Tshirts,White,Sunny,2011.0,Sports,Puma Men's Rajasthan Royals White T-shirt,4.0,Joy
27925,20787,Men,Apparel,Topwear,Sweaters,Black,Rainy,2011.0,Casual,Genesis Men Solid Black Sweater,20.0,Anger
27926,37730,Men,Apparel,Topwear,Shirts,Orange,Sunny,2012.0,Casual,John Players Men Orange Gingham Shirt,3.0,Joy
27928,35403,Men,Footwear,Flip Flops,Flip Flops,Black,Sunny,2013.0,Casual,Enroute Men Black Flip Flops,20.0,Anger
27931,17753,Men,Apparel,Topwear,Shirts,Green,Rainy,2011.0,Casual,Highlander Men Check Green Shirt,12.0,Contentment
27935,3676,Men,Footwear,Shoes,Casual Shoes,White,Sunny,2011.0,Casual,Fila Men's Spanker White Shoe,4.0,Joy
